,SEMESTER,AGE,GENDER,ADDRESS,FAMILY SIZE,PARENT STATUS,TRAVEL TIME,FAMILY SUPPORT,ACTIVITIES,LANGUAGES,INTERNET,FREETIME,HEALTH,NO OF ABSENCE,NO OF WITHDRAWL,CURRENT CGPA,STUDY TIME,STUDENT JOB,AVG GPA
27269,1.0,19.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,5.0,5.0,1.0,2.0,1.0,3.0,0.0,2.0
27270,10.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,0.0,2.67
27271,9.0,19.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,5.0,1.0,3.67
27272,7.0,18.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,2.0,3.0,1.0,9.0,1.0,3.0,5.0,0.0,2.0
27273,2.0,22.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,5.0,9.0,4.0,2.0,3.0,1.0,3.0
27274,2.0,23.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,3.33
27275,8.0,22.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,3.0,2.0,4.0,0.0,3.67
27276,9.0,23.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,5.0,1.0,3.0,0.0,2.0
27277,4.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,4.0,1.0,3.0,0.0,3.33
27278,1.0,18.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,9.0,0.0,5.0,2.0,0.0,2.67
27279,5.0,19.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,5.0,2.0,5.0,0.0,2.0,2.0,2.0,1.0,2.33
27280,4.0,21.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,4.0,2.0,1.0,8.0,5.0,3.0,3.0,1.0,3.33
27281,4.0,18.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,5.0,5.0,4.0,1.0,3.0,5.0,1.0,4.0
27282,6.0,18.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,9.0,3.0,5.0,1.0,0.0,1.0
27283,9.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,6.0,3.0,2.0,3.0,0.0,2.0
27284,10.0,20.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,5.0,1.0,7.0,4.0,1.0,3.0,1.0,4.0
27285,4.0,19.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,4.0,0.0,2.0,4.0,5.0,0.0,2.67
27286,7.0,23.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,5.0,3.0,0.0,3.0,5.0,1.0,3.33
27287,7.0,18.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,3.0
27288,3.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,0.0,3.67
27289,8.0,19.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,3.0,2.0,0.0,3.67
27290,1.0,23.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,5.0,4.0,1.0,7.0,4.0,4.0,4.0,1.0,3.0
27291,4.0,19.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,5.0,0.0,5.0,3.0,2.0,0.0,3.0
27292,9.0,19.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,4.0,5.0,4.0,1.0,2.0,0.0,4.0
27293,7.0,22.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,7.0,0.0,2.0,3.0,0.0,3.0
27294,4.0,22.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,5.0,5.0,5.0,9.0,1.0,2.0,4.0,0.0,2.33
27295,4.0,20.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,5.0,5.0,8.0,3.0,2.0,4.0,1.0,2.67
27296,6.0,24.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,5.0,2.0,5.0,5.0,1.0,1.0,3.33
27297,8.0,21.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,5.0,4.0,0.0,2.67
27298,10.0,20.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,5.0,7.0,1.0,3.0,5.0,1.0,3.67
27299,10.0,18.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,0.0,2.67
27300,5.0,19.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,4.0,3.0,6.0,1.0,5.0,4.0,0.0,3.67
27301,1.0,20.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,3.33
27302,2.0,24.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,5.0,2.0,5.0,1.0,2.67
27303,9.0,22.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,2.0
27304,8.0,24.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,3.0,6.0,1.0,2.0,2.0,1.0,3.67
27305,10.0,18.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,2.0,5.0,3.0,5.0,4.0,4.0,1.0,4.0
27306,6.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,8.0,1.0,2.0,5.0,0.0,4.0
27307,10.0,24.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,5.0,4.0,8.0,5.0,5.0,1.0,1.0,2.33
27308,10.0,19.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,5.0,4.0,2.0,0.0,4.0,4.0,1.0,1.0,2.67
27309,8.0,19.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0,9.0,0.0,1.0,2.0,0.0,4.0
27310,3.0,23.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,5.0,3.0,2.0,8.0,0.0,3.0,3.0,0.0,3.67
27311,5.0,18.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,2.0,5.0,0.0,2.0,3.0,3.0,0.0,4.0
27312,10.0,24.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,5.0,5.0,3.0,3.0,1.0,3.67
27313,10.0,24.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,3.0,5.0,1.0,2.67
27314,9.0,20.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,0.0,2.67
27315,6.0,18.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,4.0,6.0,2.0,1.0,2.0,0.0,3.0
27316,4.0,22.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,5.0,0.0,5.0,3.0,4.0,0.0,2.0
27317,1.0,21.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,0.0,1.0,5.0,0.0,4.0
27318,10.0,19.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,0.0,1.67
27319,3.0,24.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,3.0,7.0,0.0,2.0,3.0,0.0,2.67
27320,7.0,23.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,1.0,3.0
27321,8.0,20.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,2.0,4.0,1.0,6.0,4.0,2.0,1.0,1.0,4.0
27322,7.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,7.0,4.0,4.0,4.0,1.0,3.0
27323,7.0,22.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,5.0,4.0,2.0,3.0,4.0,5.0,1.0,2.67
27324,8.0,20.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,5.0,2.0,6.0,5.0,3.0,2.0,0.0,1.33
27325,3.0,22.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,0.0,3.33
27326,1.0,20.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,4.0,2.0,1.0,8.0,0.0,5.0,1.0,0.0,2.67
27327,4.0,24.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,3.67
27328,4.0,24.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,7.0,2.0,3.0,5.0,0.0,2.33
27329,5.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,9.0,4.0,5.0,5.0,1.0,2.0
27330,5.0,24.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,4.0,3.0,2.0,5.0,3.0,3.0,1.0,3.67
27331,5.0,24.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,5.0,8.0,2.0,3.0,5.0,1.0,1.33
27332,2.0,21.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,6.0,5.0,1.0,5.0,0.0,4.0
27333,2.0,23.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,0.0,3.0
27334,9.0,19.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0,8.0,3.0,1.0,4.0,1.0,3.67
27335,10.0,19.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,0.0,3.0,1.0,0.0,1.33
27336,1.0,20.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,8.0,5.0,1.0,3.0,0.0,1.67
27337,6.0,20.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,3.0,5.0,4.0,0.0,5.0,4.0,1.0,1.33
27338,5.0,20.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,3.33
27339,10.0,21.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,9.0,4.0,1.0,2.0,1.0,3.67
27340,9.0,22.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,4.0,2.0,1.0,2.33
27341,8.0,19.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,3.0,1.0,9.0,3.0,2.0,3.0,0.0,1.0
27342,5.0,22.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,0.0,3.0,1.0,0.0,2.67
27343,5.0,19.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,9.0,3.0,1.0,3.0,1.0,4.0
27344,9.0,21.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,5.0,2.0,1.0,3.0,4.0,0.0,2.33
27345,7.0,24.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,5.0,3.0,0.0,1.0,4.0,2.0,1.0,3.0
27346,4.0,18.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,5.0,5.0,2.0,2.0,2.0,3.0,0.0,1.67
27347,7.0,21.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0
27348,4.0,24.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,5.0,0.0,1.0,5.0,3.0,1.0,2.33
27349,3.0,18.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,5.0,1.0,4.0,1.0,0.0,3.33
27350,4.0,23.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,5.0,0.0,3.67
27351,2.0,24.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,3.0,5.0,4.0,4.0,2.0,0.0,4.0
27352,10.0,19.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,3.0,5.0,5.0,3.0,2.0,2.0,0.0,2.0
27353,7.0,22.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,4.0,5.0,4.0,1.0,5.0,0.0,3.33
27354,9.0,20.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,4.0,1.0,3.0,1.0,2.0
27355,5.0,22.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,3.0,5.0,0.0,4.0
27356,5.0,19.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,3.0
27357,10.0,20.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,5.0,3.0,4.0,2.0,4.0,1.0,2.33
27358,10.0,24.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,5.0,2.0,1.0,8.0,3.0,3.0,1.0,0.0,1.33
27359,9.0,19.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,6.0,3.0,1.0,2.0,0.0,3.0
27360,4.0,22.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,2.67
27361,8.0,18.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,6.0,4.0,2.0,3.0,1.0,2.67
27362,9.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,2.0,1.0,0.0,3.67
27363,4.0,18.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,4.0,4.0,1.0,9.0,2.0,4.0,1.0,1.0,3.0
27364,4.0,20.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,3.33
27365,8.0,20.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,2.0,4.0,1.0,4.0,2.0,5.0,4.0,0.0,3.33
27366,6.0,23.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,4.0,2.0,5.0,1.0,4.0
27367,4.0,20.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,5.0,5.0,2.0,6.0,0.0,4.0,2.0,1.0,2.33
27368,6.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,5.0,4.0,0.0,4.0,2.0,0.0,2.0
27369,9.0,20.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,6.0,0.0,5.0,4.0,0.0,1.33
27370,2.0,20.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,6.0,1.0,5.0,1.0,1.0,3.33
27371,5.0,20.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,4.0,5.0,4.0,1.0,2.0,4.0,0.0,2.67
27372,9.0,23.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,4.0,4.0,8.0,3.0,3.0,2.0,1.0,3.33
27373,1.0,24.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,2.0,4.0,3.0,7.0,5.0,4.0,1.0,0.0,1.33
27374,4.0,19.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,5.0,2.0,4.0,5.0,3.0,2.0,1.0,0.0,2.67
27375,9.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0
27376,8.0,21.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,5.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,3.33
27377,2.0,19.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,5.0,7.0,0.0,1.0,5.0,1.0,3.67
27378,4.0,22.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,5.0,1.0,2.0,3.0,3.0,1.0,2.0
27379,10.0,21.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,2.0,5.0,1.0,6.0,5.0,1.0,2.0,1.0,1.67
27380,9.0,20.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,4.0,1.0,2.0,0.0,2.67
27381,3.0,23.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,5.0,3.0,1.0,0.0,2.33
27382,9.0,23.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,4.0,1.0,3.0,3.0,1.0,0.0,4.0
27383,1.0,18.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,4.0,5.0,6.0,2.0,1.0,3.0,1.0,2.0
27384,5.0,21.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,7.0,1.0,4.0,1.0,0.0,2.33
27385,8.0,19.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,5.0,4.0,6.0,3.0,5.0,2.0,1.0,1.33
27386,2.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,4.0,3.0,1.0,1.0,2.33
27387,9.0,19.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,9.0,5.0,1.0,1.0,1.0,3.0
27388,3.0,20.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,3.0,5.0,0.0,4.0
27389,5.0,21.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,3.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0
27390,10.0,23.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,5.0,3.0,7.0,3.0,1.0,3.0,0.0,3.0
27391,3.0,24.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,5.0,5.0,2.0,4.0,4.0,1.0,1.0,2.0
27392,4.0,22.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0
27393,8.0,19.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,2.0,4.0,5.0,5.0,3.0,4.0,1.0,3.33
27394,6.0,24.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,4.0,1.0,2.33
27395,10.0,18.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,5.0,2.0,6.0,4.0,5.0,5.0,0.0,3.33
27396,8.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,5.0,1.0,2.33
27397,3.0,21.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,7.0,4.0,2.0,1.0,0.0,2.67
27398,6.0,18.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,7.0,3.0,2.0,2.0,1.0,2.67
27399,5.0,19.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,4.0,2.0,0.0,3.33
27400,1.0,19.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,5.0,5.0,8.0,3.0,3.0,2.0,0.0,2.67
27401,9.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,5.0,1.0,0.0,3.0
27402,10.0,24.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,7.0,3.0,3.0,3.0,1.0,2.67
27403,10.0,22.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,0.0,3.0,2.0,0.0,3.0
27404,1.0,18.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,0.0,1.33
27405,3.0,20.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,4.0,6.0,3.0,3.0,1.0,1.0,1.33
27406,6.0,22.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,4.0,4.0,7.0,5.0,3.0,4.0,0.0,1.33
27407,7.0,24.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,3.33
27408,8.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,5.0,5.0,7.0,2.0,4.0,2.0,0.0,3.67
27409,10.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,4.0,6.0,4.0,3.0,5.0,0.0,4.0
27410,9.0,22.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,3.0,2.0,3.0,9.0,2.0,3.0,1.0,0.0,2.33
27411,5.0,24.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,1.0,5.0,9.0,2.0,5.0,1.0,1.0,1.67
27412,1.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,4.0,3.0,0.0,2.67
27413,7.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,5.0,4.0,5.0,1.0,4.0
27414,1.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,3.0,3.0,2.0,5.0,1.0,2.0
27415,9.0,18.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,2.0,4.0,5.0,1.0,3.0,0.0,4.0
27416,8.0,24.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,5.0,1.0,2.0,6.0,4.0,3.0,3.0,0.0,1.0
27417,1.0,19.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,5.0,3.0,9.0,4.0,4.0,2.0,0.0,3.0
27418,7.0,19.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,2.67
27419,9.0,24.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,5.0,3.0,7.0,1.0,4.0,1.0,0.0,2.33
27420,3.0,22.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0,1.0,3.67
27421,7.0,21.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,2.0,5.0,9.0,1.0,4.0,2.0,1.0,1.67
27422,7.0,19.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,9.0,4.0,3.0,2.0,1.0,2.67
27423,8.0,18.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,2.0,1.0,3.0,0.0,1.33
27424,9.0,19.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,4.0,2.0,2.0,6.0,1.0,4.0,4.0,0.0,1.33
27425,3.0,20.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0
27426,9.0,19.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,4.0,5.0,3.0,1.0,2.67
27427,4.0,22.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0
27428,6.0,18.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,5.0,9.0,3.0,1.0,5.0,0.0,3.33
27429,2.0,22.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,1.33
27430,4.0,22.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0
27431,7.0,24.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,4.0,5.0,3.0,5.0,5.0,3.0,2.0,1.0,2.67
27432,5.0,24.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,7.0,1.0,2.0,4.0,0.0,3.33
27433,10.0,22.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0,2.0,2.0,1.0,3.33
27434,6.0,20.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,0.0,2.33
27435,5.0,20.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,1.0,5.0,2.0,3.0,0.0,4.0
27436,4.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,5.0,4.0,2.0,1.0,3.67
27437,7.0,22.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,0.0,4.0
27438,4.0,23.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,4.0,5.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0
27439,6.0,23.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,5.0,1.0,5.0,0.0,4.0,1.0,0.0,1.33
27440,1.0,18.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,4.0,2.0,5.0,5.0,5.0,2.0,5.0,1.0,2.67
27441,10.0,23.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,1.0,5.0,3.0,1.0,3.33
27442,8.0,22.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,1.0,4.0
27443,5.0,23.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,3.0,2.0,4.0,9.0,5.0,3.0,3.0,0.0,3.67
